seq_id,label,prediction
010052,1,0.5002592667572047
010213,1,0.5000946201923058
010222,1,0.5001050312796621
010229,1,0.5114901783909005
010305,1,0.5011889090325365
010306,1,0.5000643820864651
010361,1,0.5000552275332412
010369,1,0.5012070721463288
010397,1,0.5003378887976233
010432,1,0.5088343213116143
010467,1,0.5004063971520719
010490,1,0.5027336391633058
010523,1,0.5002125103379598
010536,1,0.5001509098144017
010929,1,0.5007243909890743
010944,1,0.5000552275332412
011014,1,0.5009031141808131
011111,1,0.5158531977857485
011139,1,0.5011221751028231
011209,1,0.5009260219209127
011257,1,0.5000552275332412
011287,1,0.5252874677492891
011493,1,0.57388186412194
011580,1,0.5003511267522128
011637,1,0.5023814264347419
011691,1,0.5281904862489236
011693,1,0.542776089352271
011761,1,0.5020805943167166
011771,1,0.5006953428788751
011870,1,0.5012869941673311
011896,1,0.5001257808732977
011950,1,0.5033815901261667
011987,1,0.5010399471651575
000000,0,0.5100449124630249
000001,0,0.5001032871776733
000002,0,0.5002024595659187
000003,0,0.5001946417529741
000004,0,0.5000552275332412
000005,0,0.5013492500416659
000006,0,0.5000835197744874
000007,0,0.5000830271095916
000008,0,0.5001814895361919
000009,0,0.5012515314256742
000010,0,0.5001093845295602
000011,0,0.5001155555645544
000012,0,0.5008530721113076
000013,0,0.5004266588121692
000014,0,0.500111745640763
000015,0,0.5003272143813925
000016,0,0.5000876197009049
000017,0,0.5002371739379501
000018,0,0.5009158476109463
000019,0,0.5001732902834107
000020,0,0.5009093964094783
000021,0,0.5005373472736407
000022,0,0.5004540745202244
000023,0,0.5022625942593475
000025,0,0.5020360602530648
000026,0,0.5001203095514972
000027,0,0.5000755318036856
000028,0,0.5001166372286874
000029,0,0.5003517948968329
000030,0,0.5011696858996781
000031,0,0.5002487014583441
000032,0,0.5009482925753508
000033,0,0.5010848338884064
000034,0,0.5011044558749965
000035,0,0.5019604209190675
000036,0,0.5005019635264317
000037,0,0.5000922435325024
000038,0,0.5002455027573742
000039,0,0.500829446234594
000040,0,0.5001851547077335
000041,0,0.5004613891916466
000042,0,0.500137948647727
000043,0,0.5000977135516192
000044,0,0.5001694158660136
000045,0,0.500483805408334
000046,0,0.5004406306850052
000047,0,0.5000552275332412
000048,0,0.500646164463744
000049,0,0.5001568915684795
000050,0,0.5004999074363885
000051,0,0.5003525668860992
000052,0,0.500619153232557
000053,0,0.5000616029763457
000054,0,0.5001255617943656
000055,0,0.5000991302155738
000057,0,0.501000968814362
000058,0,0.5001203758086009
000059,0,0.5001281036191119
000060,0,0.5067588174707294
000061,0,0.5001526400690132
000062,0,0.5006512724721917
000063,0,0.50107681281303
000064,0,0.5011056117712512
000065,0,0.5001039881734248
000066,0,0.5004278719503836
000067,0,0.500333592421949
000068,0,0.5008188474775673
000069,0,0.5000552275332412
000071,0,0.5000552275332412
000072,0,0.5000631334511655
000073,0,0.5007621500877061
000074,0,0.5001103312487828
000075,0,0.500063624105887
000076,0,0.5015066464390592
000077,0,0.5002154806360676
000078,0,0.5003364983153427
000079,0,0.5001806989679506
000080,0,0.5030785439236999
000081,0,0.5003465827086976
000082,0,0.5030301006760648
000083,0,0.5004950859755382
000084,0,0.5004064589347789
000085,0,0.5014321498150133
000086,0,0.5051427656617102
000087,0,0.5001075831066979
000088,0,0.5001888607289087
000089,0,0.5000552275332412
000090,0,0.5011481948800542
000091,0,0.5001724893334265
000092,0,0.5001249705229983
000093,0,0.5053932551559626
000094,0,0.5259139195498026
000095,0,0.500762610360121
000096,0,0.5003251764474729
000097,0,0.5023467267321667
000098,0,0.5003291083781368
000099,0,0.5010366845157024
000100,0,0.5001223951270867
000101,0,0.5003584806599615
000102,0,0.500581238206728
000103,0,0.5002310814740241
000104,0,0.5011998499670526
000105,0,0.500097857285326
000106,0,0.5000445760727394
000107,0,0.5000564598111501
000108,0,0.5001619572188353
000109,0,0.500559058013934
000110,0,0.5010514227235255
000111,0,0.5001517500057018
000112,0,0.5015469876831467
000113,0,0.5070675881583472
000114,0,0.5001201102907058
000115,0,0.500127436696578
000116,0,0.5000552275332412
000117,0,0.5011422120993825
000118,0,0.5001881258990155
000119,0,0.5003237358035755
000120,0,0.5003659751970778
000121,0,0.5001111606767534
000122,0,0.5000718953330792
000124,0,0.5000859972395081
000125,0,0.5001168149639947
000126,0,0.5000708026199198
000127,0,0.5001013059427674
000128,0,0.5000779663663659
000129,0,0.5003317342226635
000130,0,0.5017712443468447
000131,0,0.5008722104420391
000132,0,0.5000852258159606
000133,0,0.5000552275332412
000134,0,0.5000796433391599
000135,0,0.5017971774151946
000136,0,0.5001525057589422
000137,0,0.5003624232938757
000138,0,0.5001902007113533
000139,0,0.5000911406803756
000140,0,0.5001133079867096
000141,0,0.5015503235358685
000142,0,0.5010349570072048
000143,0,0.5004520474061112
000144,0,0.5000944254955365
000145,0,0.5011632609294415
000146,0,0.5000552275332412
000147,0,0.5002128322516755
000148,0,0.5001525057589422
000149,0,0.5001818546358235
000150,0,0.5001262593015187
000151,0,0.50027735888185
000152,0,0.5016487332460356
000153,0,0.5006273188489496
000154,0,0.5000992579057263
000155,0,0.5075974890806942
000156,0,0.5009826002741102
000157,0,0.5008015052236036
000158,0,0.5002014630877677
000159,0,0.5001210281722478
000160,0,0.5000624210893398
000161,0,0.5000552275332412
000162,0,0.5027506617335322
000163,0,0.5001508156526941
000164,0,0.5000741784296391
000165,0,0.5008132329082577
000166,0,0.5019224374466184
000167,0,0.5000924179400826
000168,0,0.503351501452171
000169,0,0.50018287240632
000170,0,0.5002455180074351
000171,0,0.5021458331321406
000172,0,0.5000552275332412
000173,0,0.5005740084975647
000174,0,0.500395063283539
000175,0,0.500607246028218
000176,0,0.5001011339607726
000177,0,0.5005323865381148
000178,0,0.5002594009646454
000179,0,0.5031707800814419
000180,0,0.5001757472346847
000181,0,0.500131976043283
000182,0,0.5000928056892167
000183,0,0.5005310661799589
000184,0,0.5019526305655583
000185,0,0.5001096079595801
000186,0,0.5005357302835017
000187,0,0.5006562922737162
000188,0,0.5007107778479395
000189,0,0.5000924659466016
000190,0,0.5000552275332412
000191,0,0.5000903945946319
000192,0,0.5005774823585591
000193,0,0.5162255642732477
000194,0,0.5000552275332412
000195,0,0.5002992079883449
000196,0,0.5003307940853015
000197,0,0.5001381167832339
000199,0,0.512043432588494
000200,0,0.5000552275332412
000201,0,0.5003890680526628
000202,0,0.5002556962592697
000203,0,0.5017634618939707
000204,0,0.5001720461995183
000205,0,0.5029085761585429
000206,0,0.5002804049128128
000207,0,0.5000696716134087
000208,0,0.5002678501749931
000209,0,0.5001137825918686
000210,0,0.5001538872693131
000211,0,0.500088711074853
000212,0,0.5000729103012117
000213,0,0.5011139195599921
000214,0,0.5047970068954988
000215,0,0.5008536662832657
000216,0,0.5000826541708341
000217,0,0.5032151052278341
000218,0,0.5000791574180017
000219,0,0.500268767375054
000220,0,0.5001421015260429
000221,0,0.5000850418205757
000222,0,0.5000552275332412
000223,0,0.5012661739568707
000224,0,0.5000617998717743
000225,0,0.500757709794789
000226,0,0.5009528155276403
000227,0,0.5006276281986577
000228,0,0.5000624210893398
000229,0,0.5003020096918707
000230,0,0.5002125844774199
000231,0,0.500962576610663
000232,0,0.500765075531882
000233,0,0.5006449481664835
000234,0,0.5001252247619669
000235,0,0.5000552275332412
000236,0,0.5016900852151608
000237,0,0.500087981861505
000238,0,0.5007445011309357
000239,0,0.5000616029763457
000240,0,0.5003582847511225
000241,0,0.5076392231373784
000242,0,0.5002553736925827
000243,0,0.5002803395235124
000244,0,0.5064681272411002
000245,0,0.5001272265553651
000246,0,0.5000552275332412
000247,0,0.5004119966773884
000248,0,0.5000889202129953
000249,0,0.5002862722234495
000250,0,0.5002091617917329
000251,0,0.5012197105483678
000252,0,0.500321659048055
000253,0,0.5001593081585124
000254,0,0.500349230257364
000255,0,0.5000886964785304
000256,0,0.5000693738070174
000257,0,0.5006324342157557
000258,0,0.5004675907396396
000259,0,0.5005275642407786
000260,0,0.5001152301985674
000261,0,0.5001751425949732
000262,0,0.50079687805429
000263,0,0.5000820398766069
000264,0,0.5026192591589319
000265,0,0.5002938689338488
000266,0,0.5002626535732749
000267,0,0.5002479079573644
000268,0,0.5002362754738506
000269,0,0.5007049474626878
000270,0,0.5001238077987561
000271,0,0.5001203687964049
000272,0,0.5001192494441175
000273,0,0.5000940473175398
000274,0,0.5000756079445063
000275,0,0.5001725459479487
000276,0,0.5022564336561374
000277,0,0.5011227139933143
000278,0,0.5009690132356593
000279,0,0.5000664215359772
000280,0,0.5057592532963971
000281,0,0.5005297186097561
000282,0,0.5004599706031168
000283,0,0.5000552275332412
000284,0,0.5000842935808985
000285,0,0.5020916156048466
000286,0,0.5003046373692237
000287,0,0.5000530111612386
000288,0,0.5003571609830854
000289,0,0.5009599858706392
000290,0,0.5002002891461085
000291,0,0.5001036710501793
000292,0,0.5002473329483094
000294,0,0.5003209755682654
000295,0,0.5001048535945908
000296,0,0.507256268243958
000297,0,0.5001417309544919
000299,0,0.5023742402796859
000300,0,0.5002677394998121
000301,0,0.5001786009552426
000302,0,0.5346353934139022
000303,0,0.5001510584262201
000304,0,0.5000935245938845
000305,0,0.5003636467682794
000306,0,0.5008012139313257
000307,0,0.5001331581287166
000308,0,0.5000714276093872
000309,0,0.5014474058919753
000310,0,0.5001051242328443
000311,0,0.5334430956811766
000312,0,0.5000552275332412
000313,0,0.5000864215606605
000314,0,0.5002450032134128
000315,0,0.500259615451106
000316,0,0.5013460165285742
000317,0,0.50077929317917
000318,0,0.500438705593004
000319,0,0.5000632996794259
000320,0,0.5094428604998036
000321,0,0.5000940445692533
000322,0,0.5011799252095651
000323,0,0.500486744392433
000324,0,0.5015941837272229
000325,0,0.5002076598630987
000326,0,0.5001863024318149
000327,0,0.5008191056216543
000328,0,0.500228340912778
000329,0,0.5001524097471396
000330,0,0.500225843397054
000331,0,0.5000808907414399
000332,0,0.5574637943297236
000333,0,0.5024040031994945
000334,0,0.500726258182045
000335,0,0.5001786787937145
000336,0,0.5024945211126288
000337,0,0.5001039343143769
000338,0,0.500261448272071
000339,0,0.5001309396453475
000340,0,0.502326569556514
000341,0,0.5016289850095917
000342,0,0.5000552275332412
000343,0,0.5000718016464949
000344,0,0.5001363162293324
000345,0,0.5000878114042029
000346,0,0.5000650037119935
000347,0,0.5001108487417032
000348,0,0.5016880593385458
000349,0,0.5019900615366871
000350,0,0.5004587690043567
000351,0,0.5004535985557531
000352,0,0.5002830507215839
000353,0,0.50032812886096
000354,0,0.5000990124508572
000355,0,0.5002619349737553
000356,0,0.5000621817273013
000357,0,0.5003349750830002
000358,0,0.5011913753393042
000359,0,0.5006045889280479
000360,0,0.5005381700757958
000361,0,0.5000552275332412
000362,0,0.5000552275332412
000363,0,0.5001321030339445
000364,0,0.5001506136643626
000365,0,0.5005201081494476
000366,0,0.5001283956160775
000367,0,0.5001468507687086
000368,0,0.5000552275332412
000369,0,0.5002218905434688
000370,0,0.5005022519224278
000371,0,0.500788618477075
000372,0,0.5001732158825554
000373,0,0.5000901230961238
000374,0,0.5001440742858918
000375,0,0.500189085744167
000377,0,0.5000714435508002
000378,0,0.5000998964815967
000379,0,0.5005365089004518
000380,0,0.5000873894391924
000381,0,0.5000952004450274
000382,0,0.500123101454815
000383,0,0.5008906933972137
000384,0,0.5007374852889798
000385,0,0.5006584720162702
000386,0,0.500314896046565
000387,0,0.5001103643495709
000388,0,0.500151737102006
000389,0,0.5000552275332412
000390,0,0.5003805609213153
000391,0,0.500067111676667
000392,0,0.5016894934377487
000393,0,0.5001417645315636
000394,0,0.5003734863521505
000395,0,0.500913886430506
000396,0,0.5000965711046599
000397,0,0.5001293567828401
000398,0,0.5007594051753548
000399,0,0.5015918053262827
000400,0,0.5041545865265809
000401,0,0.5000861080977079
000402,0,0.5003556220973174
000403,0,0.5000552275332412
000404,0,0.500084306757267
000405,0,0.5002203362252926
000406,0,0.5003237766270225
000407,0,0.5022521011468768
000408,0,0.5000884123615437
000409,0,0.5000552275332412
000410,0,0.5007630254302436
000411,0,0.500209231930747
000412,0,0.5000552275332412
000413,0,0.5027616790984252
000414,0,0.5000552275332412
000415,0,0.5001813732108018
000416,0,0.5009239450418405
000417,0,0.502314218327791
000418,0,0.5001394284561208
000419,0,0.5124529308924989
000420,0,0.5113498751128153
000421,0,0.5002131130351326
000422,0,0.5006395054776681
000423,0,0.5001491169469053
000424,0,0.5005773312266008
000425,0,0.500113038285771
000426,0,0.5000552275332412
000427,0,0.500302766295984
000428,0,0.5019902384334775
000429,0,0.5006593874987428
000430,0,0.5001271144439815
000433,0,0.5005418188155092
000434,0,0.5006628429387933
000435,0,0.5004621499395002
000436,0,0.5002909713909365
000437,0,0.5005792963815106
000438,0,0.5000552275332412
000439,0,0.5001592525721779
000440,0,0.5003007654180384
000441,0,0.5001839622367491
000442,0,0.5001094058635126
000443,0,0.5075602491947951
000444,0,0.5004005544976697
000445,0,0.5000933802927157
000446,0,0.5004044625153146
000447,0,0.5001988676603322
000448,0,0.5004874870810843
000449,0,0.5004181742049884
000450,0,0.5002202585666131
000451,0,0.5007113740773189
000452,0,0.5005570149014368
000453,0,0.5005229536840902
000454,0,0.5066060524623485
000455,0,0.5006297090974717
000456,0,0.5000552275332412
000457,0,0.5001607483904866
000458,0,0.5002526942982428
000459,0,0.5003510628633643
000460,0,0.5000796213860585
000461,0,0.5006207949979743
000462,0,0.5009844659224398
000463,0,0.5003002133778064
000464,0,0.5008334801580172
000465,0,0.5003051516257542
000466,0,0.5058784215623253
000467,0,0.5014767110398474
000468,0,0.5003213789439156
000469,0,0.5005227785716774
000470,0,0.5023423705746574
000471,0,0.5026435358428656
000472,0,0.5000552275332412
000473,0,0.5013292732676846
000474,0,0.5027524004007192
000475,0,0.5013582999551487
000476,0,0.5022159023633269
000477,0,0.5004552638264818
000478,0,0.5000552275332412
000479,0,0.5005513823873536
000480,0,0.5005151791703439
000481,0,0.5007847968569215
000482,0,0.5002754055316633
000483,0,0.500089952402413
000484,0,0.5002097064185682
000485,0,0.5001584907401113
000486,0,0.5000552275332412
000487,0,0.5000893450375498
000488,0,0.500173589159556
000489,0,0.5005508941862584
000490,0,0.5001848790796075
000491,0,0.5007483395338312
000492,0,0.5001253328484484
000493,0,0.5025292367224251
000494,0,0.500061686174048
000495,0,0.5000849451163321
000496,0,0.5013158487103581
000497,0,0.5000552275332412
000498,0,0.5009778238767574
000499,0,0.5013691349940543
000500,0,0.5056994474033399
000501,0,0.5023110657798363
000502,0,0.5002937127270337
000503,0,0.5000552275332412
000504,0,0.5003917014172163
000505,0,0.5106569437773248
000506,0,0.5019205659552338
000507,0,0.5009922153737246
000508,0,0.501099080260636
000509,0,0.5006356044496325
000510,0,0.5022627553931504
000511,0,0.5123955992089996
000512,0,0.5002323895822033
000513,0,0.50099061981457
000514,0,0.5021197969771275
000515,0,0.5001334506782668
000516,0,0.5002579914530573
000517,0,0.5004596988394285
000518,0,0.5001690242565989
000519,0,0.5000652208648267
000520,0,0.5000552275332412
000521,0,0.5002780834663294
000522,0,0.5010147270513852
000523,0,0.5000822618480665
000524,0,0.5003427510904705
000525,0,0.5015665169673879
000526,0,0.5006711488349171
000527,0,0.5001125291774311
000528,0,0.5003420630191239
000529,0,0.5000726771455314
000530,0,0.5000618702253713
000531,0,0.5007439385503355
000532,0,0.5000552275332412
000533,0,0.5000970642783614
000534,0,0.5002473722879802
000535,0,0.500495232888143
000536,0,0.5028184838631795
000537,0,0.5123841695778745
000538,0,0.5021806519716618
000539,0,0.5001387840034045
000540,0,0.5006138781936884
000541,0,0.5008529759794762
000542,0,0.5000552275332412
000543,0,0.5003128126448432
000544,0,0.5043708025882758
000545,0,0.5001610621676894
000546,0,0.5000715265108145
000547,0,0.5001300520361772
000548,0,0.5016236582357949
000549,0,0.5000776903724177
000550,0,0.5000877245333634
000551,0,0.5002156599935252
000552,0,0.5001629826076017
000553,0,0.5004043115931941
000554,0,0.5014749481477866
000555,0,0.5017414671062461
000556,0,0.5001213171769879
000557,0,0.5004059745384635
000559,0,0.5007150119574103
000560,0,0.5000945662719837
000561,0,0.5006592360939502
000562,0,0.5004594961613765
000563,0,0.5007872295777756
000564,0,0.5000552275332412
000565,0,0.5001302928718713
000566,0,0.5000552275332412
000567,0,0.5000552275332412
000568,0,0.5049582684974304
000569,0,0.5002988235627319
000570,0,0.5002902626105747
000571,0,0.5001477118017615
000572,0,0.5295625456539341
000573,0,0.5007989811030955
000574,0,0.5001256643346952
000575,0,0.5018828859662509
000576,0,0.5002195309778875
000577,0,0.5014707635274482
000578,0,0.5003555196024174
000579,0,0.5011923092215045
000580,0,0.5000981053160315
000581,0,0.5004239269509936
000582,0,0.5000633848621459
000583,0,0.5000823490352444
000584,0,0.5003510404699074
000585,0,0.500249730683282
000586,0,0.5001300547493507
000587,0,0.500104023748467
000588,0,0.5000979321834752
000590,0,0.5003388543919254
000591,0,0.5001896379813716
000593,0,0.5003051516257542
000594,0,0.5000552275332412
000595,0,0.502971964412215
000596,0,0.5004861246647456
000597,0,0.5001038138342487
000598,0,0.5002581141111379
000599,0,0.5007468728057128
000600,0,0.5002965537267826
000601,0,0.5002047553037363
000602,0,0.5000759218057406
000603,0,0.5025445633805173
000604,0,0.5020803958951818
000605,0,0.5099968730515959
000606,0,0.5018804097814306
000607,0,0.5003370680631893
000608,0,0.5004685234657885
000609,0,0.5002370297152471
000610,0,0.5003515946372287
000611,0,0.5003063429015254
000612,0,0.5000625536370085
000613,0,0.5000552275332412
000614,0,0.5005052173236417
000615,0,0.5001577569892142
000616,0,0.5003711002115032
000617,0,0.500709074858948
000618,0,0.5002022772119384
000619,0,0.5003375984769513
000620,0,0.5018034015946481
000621,0,0.5000755318036856
000622,0,0.5011768805043625
000623,0,0.5015849069194342
000624,0,0.5001346812017483
000625,0,0.5003301722661392
000626,0,0.5002840215232296
000627,0,0.5000552275332412
000628,0,0.5000964104616679
000629,0,0.5003863178807098
000630,0,0.5009630131923105
000631,0,0.5000552275332412
000632,0,0.5011278929030905
000633,0,0.5003121396495023
000634,0,0.5000943445605628
000635,0,0.5097478166929157
000636,0,0.5000552275332412
000637,0,0.5004518912402142
000638,0,0.5006574509474562
000639,0,0.5003254137325595
000640,0,0.5002102982224818
000641,0,0.5001535915005808
000642,0,0.5002354596086892
000643,0,0.5028086502935766
000644,0,0.5003116808290036
000645,0,0.5000551519980851
000646,0,0.5002160504595052
000647,0,0.5003540556927177
000648,0,0.5004255051150329
000649,0,0.5004800303762386
000650,0,0.5002200849674092
000651,0,0.5032935400806637
000652,0,0.5009693013846759
000653,0,0.5000823490352444
000654,0,0.5001801266956521
000655,0,0.5032118139289249
000656,0,0.5001295932647517
000657,0,0.5000552275332412
000658,0,0.500223199566425
000659,0,0.5004924612019558
000660,0,0.5015492225208793
000661,0,0.5007071509057024
000662,0,0.500187739511238
000663,0,0.5001595016220188
000664,0,0.500341332020959
000665,0,0.5002322961082567
000666,0,0.5000552275332412
000667,0,0.5000552275332412
000668,0,0.502765328904555
000669,0,0.5013137167303953
000670,0,0.5004198094316238
000671,0,0.5196794214038047
000672,0,0.5002634608947081
000673,0,0.5000552275332412
000674,0,0.5000855800810743
000675,0,0.500213445989841
000676,0,0.5001212600047218
000677,0,0.5006467188620343
000678,0,0.5000969298986
000679,0,0.5003016936029574
000680,0,0.5000552275332412
000681,0,0.5003735527883265
000682,0,0.5000787997114456
000683,0,0.500142112321875
000684,0,0.5000552275332412
000685,0,0.5000838700647755
000686,0,0.5000552275332412
000687,0,0.5004731984643814
000688,0,0.5157376911457077
000689,0,0.5002823809319452
000690,0,0.5001022398296822
000692,0,0.5000927123542976
000693,0,0.500116165268628
000694,0,0.5005015186822797
000695,0,0.5005517372100766
000696,0,0.5003012105499958
000697,0,0.5000798075952001
000698,0,0.5008981103549801
000699,0,0.5000964733926567
000700,0,0.5016813539880609
000701,0,0.5005402314194777
000702,0,0.5001049786950514
000704,0,0.5001024079025252
000705,0,0.5002358834114009
000706,0,0.5007876658579629
000707,0,0.5028089533028198
000708,0,0.5002487442057661
000709,0,0.5006486863424183
000710,0,0.5001790921225032
000711,0,0.5001217545031547
000712,0,0.5006569318420979
000713,0,0.5030279835121475
000714,0,0.5003366212073159
000715,0,0.5030242282067813
000716,0,0.5020451200473313
000717,0,0.5004147551907694
000718,0,0.5001348755071403
000719,0,0.5003682470120754
000720,0,0.5002554550796335
000721,0,0.5017793250712663
000722,0,0.5007577661862016
000723,0,0.5004345426725108
000724,0,0.5005153109033544
000725,0,0.5398464903961994
000726,0,0.5000988541072984
000728,0,0.5009262915908933
000729,0,0.5006363141182616
000730,0,0.5004778261380933
000731,0,0.500115203109668
000732,0,0.5005323869674895
000733,0,0.5003097150163259
000734,0,0.5001144866441866
000735,0,0.500138696096164
000736,0,0.5000552275332412
000737,0,0.5018510185744295
000738,0,0.5001243645511625
000739,0,0.5001074147956067
000740,0,0.5000552275332412
000741,0,0.5011394072058285
000742,0,0.500230663423735
000744,0,0.500932498146633
000745,0,0.5012045442845369
000746,0,0.5004849731354387
000747,0,0.5001946228994787
000748,0,0.5007465634348652
000749,0,0.5001279393548351
000750,0,0.5001148240961594
000751,0,0.5001382510632232
000753,0,0.5002957415811128
000754,0,0.501675808793165
000755,0,0.5006502752253744
000756,0,0.5026404221502084
000757,0,0.5001882020822174
000758,0,0.5001928465516368
000759,0,0.5446992256322386
000760,0,0.5003787029690749
000761,0,0.5002074948583642
000762,0,0.5001335684146547
000763,0,0.5003051414048169
000766,0,0.5000798327254196
000767,0,0.5001114266414504
000768,0,0.5005657268759723
000769,0,0.5001042606532613
000770,0,0.500064078244675
000771,0,0.5001190525804947
000772,0,0.5004365789227947
000773,0,0.5000826048738933
000774,0,0.5001887745529114
000775,0,0.5003010341952091
000776,0,0.5040478244246979
000777,0,0.5001138441085262
000778,0,0.5000896187344763
000779,0,0.5003814772257216
000780,0,0.5001629928590177
000781,0,0.5013798189990374
000782,0,0.5002511351053255
000783,0,0.5003922156845387
000784,0,0.5005318280329005
